img_file,Image size (pixels),Aspect ratio,RMS contrast,Luminance entropy,Complexity,Edge density,Color entropy,mean R channel,mean G channel,mean B channel (RGB),mean L channel,mean a channel,mean b channel (Lab),mean H channel,mean S channel,mean V channel,std R channel,std G channel,std B channel,std L channel,std a channel,std b channel (Lab),std H channel,std S channel,std V channel,Mirror symmetry,DCM distance,DCM x position,DCM y position,Balance,CNN symmetry left-right,CNN symmetry up-down,CNN symmetry left-right & up-down,Slope Redies,Slope Spehar,Slope Mather,Fourier sigma,2D Fractal dimension,3D Fractal dimension,Self-similarity (PHOG),Self-similarity (CNN),Anisotropy,Homogeneity,1st-order EOE,2nd-order EOE,Sparseness,Variability,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_kazimir-malevich_austrian-went-into-radziwill-1914.jpg,3569,0.6319,23.583,6.787,9.47,113.958,5.75,188.056,175.649,173.661,72.152,5.137,2.594,0.07094,0.2038,0.7825,65.566,65.005,53.19,23.583,10.875,15.611,0.1973,0.1369,0.2165,24.46,26.623,-0.008683,0.1328,11.027,0.5195,0.426,0.4252,-2.154,-1.989,-1.4,0.003942,1.369,2.563,0.683,0.8388,0.0002664,94.268,4.232,4.418,0.000208,1.888e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_kazimir-malevich_in-the-field-1912.jpg,2766,1.001,10.135,5.615,9.524,42.297,3.367,213.306,212.683,200.662,84.765,-1.904,6.04,0.1593,0.06415,0.8385,27.088,26.704,27.331,10.135,1.049,1.89,0.02778,0.03284,0.1049,0.6727,5.495,0.02457,0.0123,6.536,0.441,0.3549,0.3015,-1.721,-1.258,-0.6336,0.02,1.88,2.649,0.6148,0.7007,0.0002045,80.853,4.429,4.423,0.0002496,1.522e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_kazimir-malevich_landscape-with-white-houses.jpg,3259,1.358,14.667,7.209,15.291,90.112,6.552,144.235,160.139,130.877,63.708,-10.9133,13.474,0.2807,0.2258,0.635,41.79,37.847,39.074,14.667,4.863,9.589,0.1062,0.08636,0.1523,14.074,1.865,0.009323,0.0,9.978,0.5981,0.592,0.5645,-2.197,-1.334,-0.7575,0.02615,1.873,2.726,0.8635,0.8656,0.000138,98.053,4.534,4.552,0.0001075,8.291e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_kazimir-malevich_rest-society-in-top-hats-1908.jpg,3106,1.247,20.532,7.273,17.674,131.712,6.428,132.308,178.151,116.434,68.324,-25.0778,27.513,0.2762,0.4451,0.7107,81.102,50.487,78.13,20.532,20.886,18.059,0.1011,0.2854,0.1982,38.164,4.987,0.00406,0.0246,9.289,0.5506,0.5369,0.5195,-2.772,-1.292,-0.9029,0.007262,1.684,2.709,0.9161,0.849,0.0001007,99.47,4.497,4.539,0.0001592,1.041e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_kazimir-malevich_sketch-for-fresco-1907.jpg,2819,1.04,11.389,6.807,4.126,52.287,6.244,195.159,173.428,60.104,70.8,-4.672,57.744,0.1434,0.6995,0.7734,40.044,29.137,27.131,11.389,8.18,9.832,0.02482,0.1095,0.1427,18.102,7.989,0.03305,-0.02243,8.386,0.6566,0.6438,0.6086,-2.512,-1.484,-1.19,0.002804,1.495,2.621,0.8634,0.8217,0.0001619,89.31,3.959,4.36,0.0001752,8.71e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_kazuo-nakamura_into-space-3-1957.jpg,3054,1.21,17.956,7.193,16.912,148.472,4.494,181.368,167.937,119.996,68.524,-2.052,26.7,0.1368,0.3662,0.7128,45.484,47.66,45.853,17.956,7.908,8.415,0.04908,0.1637,0.1779,5.907,5.504,-0.001196,-0.0275,7.343,0.6107,0.6126,0.7007,-1.694,-1.351,-0.7112,0.01749,1.818,2.605,0.7863,0.7383,0.0007989,96.946,3.014,3.669,0.0001352,8.642e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_keisai-eisen_evening-glow-at-ryogoku-bridge-1848.jpg,3389,1.452,17.763,7.266,11.91,81.923,5.415,121.639,118.338,101.123,49.068,-1.691,9.894,0.1685,0.2223,0.4943,50.122,43.29,37.669,17.763,4.337,7.072,0.1312,0.09705,0.1874,22.595,3.059,-0.001744,0.0152,12.737,0.546,0.4512,0.4397,-2.534,-1.098,-0.6213,0.02162,1.745,2.726,0.7146,0.8374,0.0003501,98.416,3.721,4.123,0.0001508,1.801e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_keisai-eisen_okitsu-no-18-from-an-untitled-series-of-the-fifty-three-stations-of-the-t-kaid-road-1830(1).jpg,3328,0.7102,20.39,7.482,9.464,134.656,6.299,134.999,143.26,136.315,58.232,-3.486,3.044,0.3012,0.2258,0.5969,58.242,52.782,51.307,20.39,8.869,9.531,0.2349,0.158,0.2033,24.007,6.286,-0.01881,0.02518,9.369,0.5264,0.4745,0.4471,-2.194,-2.056,-1.548,0.009803,1.643,2.657,0.6818,0.8455,0.0003389,98.554,4.241,4.406,0.0001651,1.923e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_keisai-eisen_snow-scene-at-sens-ji-temple-at-kinry-zan-in-the-eastern-capital(1).jpg,3514,1.543,17.42,7.199,7.616,128.093,4.742,144.843,135.068,114.439,56.195,0.2643,12.53,0.1279,0.2159,0.5692,46.866,45.099,42.974,17.42,4.527,5.004,0.03738,0.1075,0.183,43.618,6.66,0.0009381,-0.03329,11.643,0.6016,0.4458,0.4468,-2.201,-1.969,-1.634,0.007262,1.543,2.621,0.7104,0.8802,0.0003754,95.224,3.798,4.246,0.0001391,9.309e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_kimon-loghi_on-the-shore-1934.jpg,3384,0.6903,14.454,7.021,8.855,58.747,4.32,193.175,158.605,139.17,67.693,10.078,15.125,0.06122,0.2871,0.7576,38.658,38.529,37.829,14.454,5.403,5.299,0.02188,0.1004,0.1516,10.632,8.935,0.03401,-0.02897,17.62,0.5346,0.5558,0.495,-2.469,-1.079,-0.6906,0.02062,1.694,2.679,0.8136,0.8223,0.0002202,90.996,4.52,4.416,0.000139,1.264e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_kitagawa-utamaro_not_detected_233128.jpg,3524,0.6452,19.942,6.598,10.761,96.156,3.703,216.172,180.291,150.994,75.262,8.808,19.771,0.07534,0.3204,0.8477,54.384,50.0,45.538,19.942,4.038,5.311,0.01823,0.1128,0.2132,1.888,8.701,-0.04342,-0.002801,15.475,0.3656,0.4123,0.3151,-2.277,-1.71,-1.068,0.007967,1.694,2.656,0.7295,0.8052,0.0002835,93.211,4.542,4.431,0.0001792,2.129e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_kitagawa-utamaro_the-hour-of-the-horse.jpg,3528,0.644,27.084,7.321,12.462,144.056,4.94,194.143,162.072,140.314,68.103,8.965,16.317,0.0791,0.302,0.7617,71.333,71.045,67.561,27.084,12.043,8.959,0.04705,0.1874,0.2791,15.209,6.981,0.02026,-0.02842,16.195,0.5035,0.3957,0.3933,-2.316,-1.82,-1.178,0.02403,1.467,2.603,0.7354,0.8291,0.0004486,93.642,4.133,4.358,0.0001854,1.78e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_koloman-moser_designs-for-silver-brooches-1904.jpg,3661,0.6064,10.971,6.071,13.965,56.922,3.746,222.439,208.514,199.558,84.383,3.345,6.16,0.06183,0.1063,0.8725,29.325,29.635,27.783,10.971,1.58,2.597,0.04004,0.03018,0.1147,1.081,5.181,0.0246,0.008118,13.835,0.4157,0.4188,0.3314,-1.829,-1.26,-1.56,0.01017,1.934,2.761,0.8967,0.7933,9.809e-05,86.195,4.509,4.503,0.0003607,2.137e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_koloman-moser_fabric-design-with-birds-for-backhausen-1899.jpg,3108,0.8007,27.9,7.096,15.163,135.243,4.851,155.401,143.033,134.768,58.897,3.417,5.943,0.05449,0.1579,0.6094,70.44,71.187,65.385,27.9,2.666,3.426,0.05227,0.07133,0.2762,22.819,7.313,-0.002171,0.0365,8.021,0.4918,0.457,0.4562,-3.236,-1.211,-1.581,0.003415,1.202,2.625,0.9388,0.8662,0.0001357,97.281,4.459,4.441,0.0002532,1.25e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_koloman-moser_pisces.jpg,2782,1.013,21.062,7.355,13.968,97.583,5.507,150.99,117.068,88.73,51.238,10.088,19.88,0.05387,0.4181,0.5923,55.211,55.843,37.582,21.062,6.747,16.015,0.05743,0.1264,0.2165,43.096,1.598,0.007857,-0.001447,4.554,0.4417,0.4425,0.4236,-2.824,-1.114,-1.527,0.03517,1.627,2.712,0.8324,0.8211,0.0001258,97.091,4.507,4.438,0.0001667,1.936e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_koloman-moser_poster-for-prince-richard-metternich-1899.jpg,6053,3.38,23.785,7.356,15.558,155.51,6.353,112.075,94.832,100.264,41.464,10.032,-1.368,0.7696,0.3678,0.5062,74.064,59.058,41.99,23.785,9.972,22.44,0.2195,0.17,0.2444,53.744,7.34,0.03458,0.0123,28.487,0.4965,0.4743,0.4572,-2.485,-1.29,-1.423,0.03026,1.514,2.653,0.9142,0.8155,8.192e-05,96.952,3.917,4.127,0.0001799,1.983e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-bogaevsky_landscape-with-trees-1924.jpg,3405,1.464,18.023,7.401,19.487,85.281,4.864,108.776,95.86,74.306,40.692,1.73,14.259,0.11,0.338,0.4272,47.712,44.027,40.57,18.023,3.478,6.057,0.04435,0.1447,0.1867,42.854,10.625,0.03435,0.04052,16.822,0.5827,0.5798,0.5599,-2.372,-0.9465,-0.6337,0.006032,1.802,2.772,0.8874,0.8622,0.0001281,94.195,4.533,4.533,0.0001024,8.497e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-bogaevsky_mill-near-the-forest-creek-1884.jpg,3466,0.6631,17.235,7.375,12.175,135.754,2.583,135.521,136.556,133.885,56.243,-0.9119,1.336,0.2318,0.02525,0.5358,43.998,44.39,45.026,17.235,0.56,0.9058,0.1029,0.01703,0.1742,29.826,7.439,-0.02098,-0.03071,16.322,0.6423,0.6243,0.6076,-2.119,-1.408,-1.126,0.0066,1.707,2.753,0.8325,0.8874,0.0001765,98.47,4.354,4.466,0.0001374,6.159e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-bogaevsky_rocky-seashore-1926.jpg,3747,1.713,14.687,7.113,16.806,61.896,2.972,156.933,157.368,151.788,64.344,-1.218,2.904,0.1859,0.04209,0.6182,37.944,38.135,39.036,14.687,0.5824,1.226,0.05834,0.02307,0.1493,14.03,14.031,-0.05537,-0.04308,17.171,0.5496,0.5061,0.4356,-2.295,-0.978,-0.5631,0.002057,1.837,2.828,0.8307,0.8313,0.0001353,90.978,4.201,4.468,0.0001528,8e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-bogaevsky_romantic-landscape-crimean-landscape-1942.jpg,3417,1.473,19.878,7.576,14.419,111.595,6.892,116.028,117.136,110.607,48.348,-1.185,3.359,0.2907,0.1762,0.4884,49.961,50.939,46.688,19.878,4.333,8.961,0.2855,0.1116,0.1948,37.022,11.731,-0.01597,0.05644,16.581,0.5738,0.5254,0.4987,-2.471,-1.167,-0.9594,0.003088,1.724,2.702,0.8787,0.849,0.000146,95.876,4.364,4.489,0.000126,1.181e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-bogaevsky_star-the-wormwood-1908.jpg,2909,1.105,21.075,7.32,21.084,185.158,3.631,137.345,138.578,135.447,56.752,-1.077,1.586,0.2383,0.03418,0.5443,54.027,54.552,55.62,21.075,0.7596,1.324,0.1261,0.02393,0.2142,31.388,0.8903,-0.0009823,-0.004342,4.443,0.5705,0.5738,0.5832,-1.926,-1.198,-1.21,0.01386,1.735,2.843,0.8302,0.8396,0.0003519,98.757,4.375,4.422,0.0001456,8.415e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-bogaevsky_the-crimean-landscape-1.jpg,3764,1.724,13.937,7.085,4.784,86.037,6.386,158.369,160.404,151.874,65.392,-1.95,4.33,0.2889,0.1352,0.6514,35.905,36.977,41.754,13.937,2.616,9.741,0.2229,0.1067,0.135,20.906,2.755,0.0008396,-0.01375,15.803,0.5851,0.4861,0.4695,-2.528,-1.696,-1.358,0.005198,1.538,2.559,0.8058,0.8466,0.0002418,94.175,3.973,4.319,0.0001902,1.026e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-bogaevsky_the-old-bathhouses-in-karasubazar.jpg,3677,1.661,11.735,6.883,6.472,76.921,5.572,156.345,148.754,115.533,61.302,-2.507,18.499,0.1584,0.2694,0.6247,38.668,28.821,23.024,11.735,4.516,9.37,0.0843,0.108,0.1364,10.136,2.232,0.008497,-0.007236,14.148,0.499,0.4838,0.4813,-2.473,-1.528,-1.122,0.001851,1.664,2.589,0.8412,0.8479,0.0001667,95.511,4.468,4.499,0.0001111,1.057e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-korovin_at-the-window-1919.jpg,3234,0.7462,20.391,7.341,8.576,127.904,6.705,89.279,83.584,88.139,35.618,3.561,-1.46,0.6469,0.202,0.3886,57.446,49.675,49.436,20.391,10.061,8.986,0.238,0.1404,0.2219,61.601,3.913,0.01013,-0.01674,10.032,0.5016,0.5169,0.4934,-2.666,-1.444,-1.182,0.003881,1.543,2.515,0.8532,0.8447,0.0001683,97.488,4.374,4.507,0.0001306,1.042e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-korovin_khan-s-wife-costume-design-for-c-pugni-s-ballet-1901.jpg,3131,0.7902,20.185,6.862,6.281,86.256,5.066,185.484,175.847,157.033,71.504,0.5088,11.05,0.1191,0.1739,0.7297,50.169,52.921,53.032,20.185,4.11,5.655,0.04837,0.1155,0.1942,17.456,9.064,0.04052,-0.0203,16.463,0.5313,0.4672,0.4534,-2.348,-1.903,-1.249,0.01591,1.454,2.572,0.6439,0.8421,0.000214,86.249,4.571,4.543,0.0002378,1.62e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-korovin_kustarnaya-ulitsa-1900.jpg,5178,2.747,22.265,6.694,8.247,145.105,6.742,220.938,202.001,197.836,82.428,6.697,5.148,0.08065,0.1692,0.8755,48.962,65.223,61.251,22.265,12.246,9.505,0.1615,0.2034,0.1856,6.952,21.687,-0.01159,-0.1078,26.945,0.6792,0.3937,0.3796,-1.898,-2.14,-1.787,0.003007,1.56,2.644,0.6278,0.8322,0.0003015,92.732,4.304,4.472,0.0001809,1.881e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-korovin_paris-1906.jpg,3092,0.8082,17.637,7.399,4.563,73.11,5.91,114.643,115.495,97.701,47.505,-3.459,9.685,0.1754,0.1858,0.4644,42.087,44.049,39.782,17.637,4.583,6.577,0.09112,0.09418,0.1686,19.555,16.977,0.02967,0.07953,7.459,0.5171,0.501,0.4367,-2.623,-1.864,-1.516,0.002293,1.487,2.543,0.7977,0.8305,0.0001941,95.862,4.297,4.501,0.0001288,1.102e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-korovin_salambo-s-room-1909.jpg,3280,1.373,13.235,7.04,13.322,68.682,5.779,91.053,75.232,69.287,33.078,5.671,6.048,0.04081,0.2326,0.3606,38.441,29.647,27.325,13.235,6.438,5.997,0.1094,0.1409,0.1497,32.128,10.006,-0.0353,-0.03546,10.299,0.5219,0.5574,0.4876,-2.204,-1.042,-0.7068,0.01778,1.782,2.663,0.8912,0.8372,0.0001499,96.859,4.284,4.485,0.0001047,1.139e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-korovin_soldier-costume-design-for-gartman-s-ballet-1908.jpg,3482,0.6581,18.704,5.9,5.398,101.194,5.1,211.694,202.281,179.351,81.278,-0.09107,12.796,0.1352,0.1597,0.8324,45.465,53.284,46.953,18.704,9.052,7.112,0.07577,0.1139,0.1771,10.972,3.757,0.006512,0.01762,19.136,0.486,0.3922,0.3614,-2.393,-1.663,-1.399,0.004094,1.348,2.572,0.6283,0.8092,0.0002629,90.217,4.175,4.402,0.0003209,2.136e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-makovsky_cairo.jpg,3267,0.7332,20.974,7.627,22.522,106.982,6.954,144.063,159.618,134.624,63.388,-9.647,11.432,0.3062,0.2511,0.6451,55.918,55.51,52.261,20.974,9.316,9.836,0.1363,0.1331,0.2092,16.802,15.992,0.06657,-0.0443,17.257,0.5246,0.4321,0.4026,-2.342,-0.9155,-0.8749,0.003623,1.785,2.82,0.8828,0.8432,0.0001648,94.945,4.075,4.401,0.0001293,1.387e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-makovsky_conversation-near-the-spring.jpg,3237,0.745,16.276,6.761,9.91,89.977,6.285,191.765,199.724,166.212,78.971,-7.898,16.363,0.2299,0.2271,0.8033,43.987,44.858,55.986,16.276,10.463,12.436,0.09167,0.1826,0.1523,6.263,9.47,-0.01085,-0.04609,14.539,0.4865,0.4226,0.397,-2.468,-1.281,-1.097,0.001576,1.667,2.656,0.792,0.8142,0.0001681,94.864,4.541,4.513,0.0001799,1.594e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-makovsky_desert.jpg,4680,2.386,15.39,6.947,8.473,46.162,6.161,158.664,188.901,147.418,73.515,-16.2008,18.457,0.3025,0.3494,0.7654,34.916,46.468,51.18,15.39,14.132,12.713,0.1438,0.1179,0.1555,4.313,14.443,-0.02213,-0.06874,23.736,0.6099,0.4131,0.4014,-2.793,-1.513,-0.8447,0.02032,1.7,2.736,0.8375,0.7177,0.0002346,83.892,3.233,3.642,0.0002292,1.323e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-makovsky_female-portrait-4.jpg,3188,0.7652,25.18,7.818,13.573,82.314,5.844,120.196,116.348,80.775,47.409,-3.832,20.288,0.1582,0.4528,0.4863,66.047,62.497,69.998,25.18,5.787,12.637,0.08193,0.2447,0.2578,48.121,24.019,0.01085,-0.1196,23.401,0.596,0.494,0.4814,-2.655,-1.051,-0.9074,0.007308,1.639,2.707,0.7679,0.817,0.0001694,86.963,4.513,4.513,0.0001067,1.346e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-makovsky_female-portrait.jpg,3149,0.7821,24.608,6.986,13.523,82.853,4.456,169.887,149.753,131.753,62.436,5.302,12.821,0.08995,0.2764,0.6704,57.852,66.209,71.156,24.608,5.014,8.815,0.1647,0.1615,0.2323,46.322,7.241,-0.03618,0.001415,12.989,0.5784,0.4814,0.4569,-2.613,-1.004,-0.7969,0.01705,1.803,2.746,0.8123,0.7949,0.0004299,98.036,4.509,4.185,0.0003284,2.574e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-makovsky_gipsy-1.jpg,3288,0.7251,20.199,7.605,6.596,83.705,6.027,148.116,122.092,89.848,52.937,5.512,22.159,0.1206,0.4333,0.5865,52.214,56.182,51.368,20.199,17.213,13.216,0.1031,0.1942,0.1976,29.643,6.127,-0.008683,-0.02938,15.706,0.5094,0.4814,0.4539,-2.852,-1.397,-1.193,0.01019,1.602,2.555,0.8735,0.8079,0.0001411,98.525,4.509,4.444,0.0001386,1.543e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-makovsky_konstantin-and-olga-makovsky.jpg,3239,1.344,19.851,7.608,4.224,105.75,6.269,146.072,135.046,104.327,56.067,0.03373,18.392,0.1475,0.3475,0.588,49.337,51.887,58.402,19.851,7.307,14.026,0.1309,0.1808,0.1982,27.073,4.415,-0.01265,0.01809,11.513,0.4828,0.4044,0.3796,-2.91,-2.03,-1.87,0.002677,1.377,2.456,0.8026,0.8303,0.0002633,98.384,4.525,4.506,0.0001527,1.659e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-makovsky_portrait-of-o-makovskaya.jpg,2976,0.867,33.212,6.436,7.641,52.602,4.327,113.405,86.872,78.56,37.768,10.906,10.565,0.04527,0.4211,0.4489,79.193,87.145,90.433,33.212,12.001,10.734,0.1681,0.2539,0.3175,80.64,7.131,-0.03546,-0.003764,14.403,0.6462,0.6828,0.6347,-3.027,-0.7202,-0.6529,0.007461,1.483,2.685,0.6786,0.6316,0.0006009,82.119,4.548,3.162,0.0003879,3.564e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-makovsky_portrait-of-russian-opera-singer-nikolay-figner.jpg,3176,0.7703,35.914,5.761,3.867,56.327,4.177,93.871,88.02,83.08,35.068,1.85,4.052,0.09276,0.2086,0.3723,88.523,91.062,91.798,35.914,3.1,5.714,0.1699,0.1432,0.3542,71.831,3.394,-0.002894,0.01672,13.914,0.7072,0.6358,0.6128,-3.06,-1.191,-1.016,0.01027,1.097,2.531,0.5858,0.5997,0.0007046,90.405,4.528,3.346,0.0003875,3.624e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-makovsky_portrait-of-the-young-lady-in-russian-costume.jpg,3414,0.6801,23.21,7.526,7.491,96.438,6.215,104.565,67.43,50.832,32.684,12.87,18.182,0.08111,0.5281,0.4194,67.682,58.893,50.447,23.21,20.517,13.342,0.1047,0.2399,0.267,57.629,7.507,-0.01881,-0.03248,19.734,0.5083,0.4121,0.3964,-2.993,-1.507,-1.276,0.003301,1.491,2.506,0.8047,0.818,0.0002038,93.373,4.316,4.394,0.0001386,1.639e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-makovsky_the-bulgarian-martyresses.jpg,3456,0.6663,15.203,7.118,6.208,74.439,5.695,79.383,73.952,52.129,30.923,-1.393,13.539,0.1812,0.3303,0.3204,42.793,35.885,24.226,15.203,4.73,9.875,0.09263,0.1568,0.1626,57.289,11.981,0.04776,-0.03616,16.84,0.5071,0.4522,0.4331,-2.514,-1.38,-1.209,0.001802,1.59,2.546,0.721,0.8269,0.0001624,89.02,4.507,4.514,0.0001077,1.145e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-somov_lady-with-the-dog.jpg,2786,1.016,31.703,6.388,5.05,67.201,1.581,126.499,127.693,126.123,51.268,-0.758,0.7804,0.3036,0.0353,0.5008,76.214,77.07,77.458,31.703,0.3083,0.5774,0.1298,0.03258,0.3023,16.521,22.728,-0.002849,0.1136,14.143,0.4186,0.3785,0.3342,-2.737,-1.544,-1.394,0.005129,1.121,2.543,0.818,0.8025,0.0002433,87.747,4.446,4.333,0.0001952,1.888e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-somov_landscape-with-lake.jpg,3282,1.375,19.34,7.425,10.11,53.71,5.302,121.653,111.89,99.617,46.997,1.698,8.16,0.07885,0.2022,0.4788,50.272,47.203,43.785,19.34,2.104,6.374,0.08814,0.1035,0.1966,22.916,12.782,0.01737,0.06151,16.856,0.5035,0.4143,0.3838,-2.537,-1.073,-0.7895,0.02157,1.661,2.64,0.8457,0.8292,9.563e-05,94.082,4.111,4.384,0.0001127,1.409e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-somov_sketch-of-the-illustrations-to-gogol-s-nevsky-prospect.jpg,3534,1.557,13.721,6.242,7.117,75.34,3.57,194.875,194.88,191.899,78.396,-0.5139,1.54,0.2052,0.02624,0.7678,34.225,36.134,36.977,13.721,1.018,1.209,0.1129,0.03481,0.1358,3.739,6.465,0.005576,-0.03184,15.788,0.5373,0.4887,0.4656,-2.038,-1.575,-1.191,0.002861,1.65,2.627,0.7232,0.8255,0.0001965,86.318,4.242,4.432,0.00022,1.315e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-vasilyev_above-the-bonfire.jpg,3646,0.6104,10.328,6.417,4.276,63.973,5.376,64.579,90.291,92.921,36.305,-8.399,-4.804,0.5166,0.3514,0.3795,24.462,26.691,17.394,10.328,4.453,7.085,0.07795,0.08362,0.09252,68.378,2.094,-0.01013,0.00265,14.091,0.5694,0.591,0.5371,-2.228,-1.585,-1.308,0.009103,1.535,2.373,0.8425,0.8752,0.0001376,94.373,4.557,4.555,0.0001296,9.515e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-vasilyev_ilya-muromets-and-beggars-taverns.jpg,3670,1.656,18.391,7.392,9.103,110.214,6.19,79.579,106.999,78.645,42.109,-14.5924,12.33,0.3657,0.478,0.4299,58.483,45.27,37.046,18.391,6.753,15.596,0.1314,0.1799,0.1891,49.567,3.512,-0.01093,-0.01375,13.118,0.7121,0.5745,0.5617,-2.223,-1.784,-1.243,0.1033,1.578,2.574,0.8112,0.818,0.000217,98.392,4.085,4.262,0.0001405,1.9e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantin-vasilyev_north-legend.jpg,3640,0.612,16.818,7.135,5.054,88.676,5.4,60.57,83.916,80.418,33.142,-9.584,-0.6924,0.4659,0.3279,0.3387,38.398,41.914,44.808,16.818,2.839,6.082,0.05907,0.09689,0.1777,72.492,0.2894,-0.001447,0.0,13.465,0.4498,0.4105,0.3613,-2.353,-1.997,-1.809,0.001722,1.531,2.52,0.7083,0.8227,0.0002722,89.456,4.388,4.431,0.0001286,1.2e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_konstantinos-parthenis_the-night-responds-to-my-complaints-1933.jpg,2913,0.9027,16.911,7.161,11.696,91.524,3.442,166.987,136.391,103.689,58.401,6.977,21.742,0.08426,0.3759,0.6549,48.137,41.287,31.915,16.911,2.254,6.841,0.01589,0.06801,0.1888,7.883,7.754,0.01809,0.03429,5.665,0.5225,0.4814,0.4679,-2.843,-0.9843,-1.051,0.01366,1.705,2.699,0.8363,0.8005,0.0001963,93.626,3.745,4.125,0.0001761,1.622e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_kuzma-petrov-vodkin_artist-s-model-from-the-back-1906.jpg,3568,0.6322,8.736,6.585,5.933,36.131,3.911,163.502,129.084,96.312,56.461,8.952,23.01,0.08385,0.4166,0.6412,19.313,24.399,25.182,8.736,5.744,4.726,0.0152,0.1095,0.07573,41.249,2.029,-0.006512,-0.007777,14.15,0.5156,0.4699,0.4304,-2.344,-1.209,-0.8414,0.005318,1.712,2.73,0.8764,0.739,0.0001643,95.332,4.32,4.294,0.0002072,2.011e-05,
