img_file,Image size (pixels),Aspect ratio,RMS contrast,Luminance entropy,Complexity,Edge density,Color entropy,mean R channel,mean G channel,mean B channel (RGB),mean L channel,mean a channel,mean b channel (Lab),mean H channel,mean S channel,mean V channel,std R channel,std G channel,std B channel,std L channel,std a channel,std b channel (Lab),std H channel,std S channel,std V channel,Mirror symmetry,DCM distance,DCM x position,DCM y position,Balance,CNN symmetry left-right,CNN symmetry up-down,CNN symmetry left-right & up-down,Slope Redies,Slope Spehar,Slope Mather,Fourier sigma,2D Fractal dimension,3D Fractal dimension,Self-similarity (PHOG),Self-similarity (CNN),Anisotropy,Homogeneity,1st-order EOE,2nd-order EOE,Sparseness,Variability,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\1420fb27_9be5_4b20_b115_812cf54bcb39.jpg,1024,1.0,17.179,7.338,15.913,150.391,7.191,160.381,126.3,128.364,60.938,10.174,8.833,0.07282,0.5663,0.74,41.397,83.347,35.374,17.179,46.116,34.146,0.2637,0.2759,0.1378,18.762,0.5524,-0.001953,-0.001953,1.53,0.6272,0.6256,0.6188,-2.612,-1.325,-1.183,0.03317,1.633,2.656,0.8862,0.8842,0.0002718,99.689,4.558,4.564,9.973e-05,6.286e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\142c4100_c3dc_4798_82e3_33d84ed262c7.jpg,1024,1.0,26.897,7.201,23.667,189.166,1.59,74.309,73.242,73.984,30.131,0.5528,-0.2656,0.9392,0.09901,0.2921,64.986,65.152,65.134,26.897,0.5273,0.4285,0.08176,0.2354,0.2551,37.424,8.778,-0.01562,-0.04102,5.289,0.6052,0.5959,0.5648,-2.301,-1.071,-1.107,0.007016,1.723,2.745,0.8447,0.8856,0.0002338,98.25,4.407,4.511,0.0001617,1.148e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\14337156_1c08_49c3_b455_136a7586e841.jpg,1216,0.7273,30.171,7.59,13.334,140.767,7.09,141.088,141.97,115.253,57.817,-2.032,14.263,0.1244,0.4533,0.6292,84.146,79.447,63.431,30.171,18.982,19.113,0.1992,0.2771,0.2991,18.925,4.612,0.003906,-0.02273,14.133,0.55,0.4933,0.4735,-2.548,-1.295,-1.256,0.00328,1.468,2.502,0.767,0.8327,0.0002932,91.701,4.562,4.497,0.0001243,1.737e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\143f5632_54d1_422c_9318_bde0fe811af8.jpg,1280,1.5,23.831,7.796,5.705,64.657,5.421,126.037,100.261,97.618,43.924,10.271,5.64,0.9879,0.2828,0.5013,64.309,58.397,58.277,23.831,6.076,8.685,0.103,0.1543,0.257,46.167,10.043,-0.01172,0.04883,22.302,0.3742,0.3942,0.3269,-2.651,-1.3,-1.309,0.003121,1.314,2.459,0.6682,0.8102,0.0003509,87.558,4.385,4.409,0.0001787,1.714e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\144031b6_8347_4413_ad42_e5e4ffe4d5ca.jpg,1024,1.0,20.554,6.589,8.943,99.303,6.564,109.825,108.304,151.425,47.908,14.796,-23.1097,0.6743,0.4912,0.6584,57.177,60.574,37.815,20.554,20.057,27.291,0.1614,0.1518,0.1507,59.828,2.734,0.0,-0.01367,3.682,0.5209,0.4371,0.4418,-2.869,-1.444,-1.323,0.04641,1.295,2.385,0.6235,0.8158,0.0004504,96.663,4.159,4.378,0.0002489,1.995e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\14459339_9efc_42ae_b20c_01a79ceb9cde.jpg,1024,1.0,9.829,6.629,3.147,40.919,5.961,115.762,109.025,87.924,48.943,3.192,15.771,0.3078,0.603,0.6251,55.419,40.228,51.769,9.829,31.5,32.922,0.2636,0.1679,0.1367,53.648,2.471,0.003906,-0.01172,2.454,0.6686,0.292,0.2863,-3.533,-1.689,-1.673,0.01453,1.245,2.367,0.6367,0.6335,0.0006023,92.133,4.162,4.288,0.0005538,2.215e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\14476782_b1d6_4a2f_957d_37da737e90ee.jpg,1024,1.0,32.263,6.35,6.682,98.299,5.246,153.001,127.058,101.442,53.926,7.468,18.584,0.09785,0.4422,0.6095,75.803,87.219,73.826,32.263,14.833,11.184,0.1034,0.2872,0.2999,26.601,12.506,-0.06055,-0.01562,9.874,0.3142,0.3968,0.2678,-3.061,-1.602,-1.303,0.09717,1.149,2.324,0.5708,0.6598,0.001188,95.24,3.42,3.883,0.0005666,4.431e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\14483aba_5898_4727_87f5_77f6f0272c58.jpg,1408,1.75,26.293,7.613,7.063,75.794,6.848,91.491,82.75,77.089,34.996,3.516,5.287,0.08365,0.2916,0.3819,61.843,68.199,61.037,26.293,12.877,10.584,0.2685,0.2503,0.2485,51.824,19.431,0.01674,0.0957,29.511,0.4314,0.3132,0.2788,-2.55,-1.132,-1.223,0.003719,1.393,2.461,0.5562,0.7518,0.0006185,88.659,4.158,4.381,0.000195,2.611e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\144c47ec_db15_4ffc_a96e_cb4456bfe78b.jpg,1216,0.7273,21.607,7.667,4.94,58.474,6.224,142.356,94.298,96.964,44.634,20.636,6.534,0.9541,0.4059,0.5609,64.214,51.404,49.0,21.607,9.741,17.417,0.08769,0.1554,0.2501,31.82,10.789,-0.05273,0.01136,14.975,0.3839,0.3921,0.3125,-2.745,-1.341,-1.328,0.004592,1.28,2.413,0.5602,0.729,0.000488,95.014,4.167,4.295,0.0003048,2.603e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\145cff3c_2d66_4c93_9d1d_d45504b71a6e.jpg,1280,1.5,28.34,7.756,6.005,52.109,6.496,103.202,99.187,86.905,40.447,-0.0305,6.633,0.03663,0.2289,0.4202,72.219,70.288,52.221,28.34,4.312,13.0,0.2851,0.1278,0.2802,40.195,27.518,0.1146,0.07617,23.71,0.3481,0.3322,0.2839,-2.394,-1.119,-1.051,0.01935,1.378,2.476,0.5143,0.7071,0.0005241,89.043,3.884,4.031,0.0001824,3.461e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\14607dbc_fb95_41d7_bc0e_b52540f6604e.jpg,1280,1.5,27.326,7.681,12.031,153.222,5.494,97.468,76.9,41.739,32.635,4.365,22.051,0.08255,0.6177,0.383,72.069,67.383,46.858,27.326,5.06,17.097,0.07516,0.2089,0.2822,53.499,15.414,-0.01172,0.07617,22.952,0.5646,0.5369,0.495,-2.759,-1.33,-1.39,0.006043,1.456,2.533,0.7426,0.8209,0.0005743,91.83,3.282,3.974,0.0001566,1.579e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\1467a8a3_42c8_47f0_9ca5_772d82a85f6f.jpg,1024,1.0,13.013,6.213,7.604,47.716,4.202,105.937,118.212,141.678,49.525,1.694,-13.8689,0.5943,0.2615,0.5556,38.412,33.14,39.952,13.013,13.535,18.365,0.03422,0.1877,0.1567,34.563,3.516,0.0,0.01758,5.67,0.4563,0.3585,0.3433,-2.219,-1.028,-0.952,0.03574,1.508,2.597,0.534,0.7571,0.0007409,96.114,4.214,4.351,0.0004306,3.028e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\1467d55f_7c92_46ae_a524_41dbc63e344b.jpg,1280,1.5,25.623,7.551,25.19,142.555,6.844,128.842,101.584,127.601,47.931,21.17,-6.793,0.873,0.5773,0.6525,83.037,72.536,71.399,25.623,18.95,27.908,0.2172,0.2896,0.2379,68.383,2.565,0.005208,0.01172,14.082,0.6149,0.4764,0.4721,-2.223,-0.9756,-0.8863,0.02296,1.752,2.783,0.7049,0.8338,0.0003633,96.355,4.102,4.177,0.0001552,2.097e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\1469acd7_bff4_4ea6_9b9c_3fb7bc91b8a1.jpg,1216,1.375,17.599,7.416,3.793,38.635,4.621,117.94,76.713,58.71,36.216,15.535,17.681,0.04376,0.54,0.4651,50.574,41.694,37.911,17.599,5.031,11.614,0.04951,0.118,0.2003,55.888,15.886,0.06108,0.05078,19.285,0.4152,0.3567,0.3584,-2.728,-1.338,-1.297,0.008482,1.282,2.392,0.6056,0.737,0.0006254,86.245,4.346,4.377,0.0003032,2.027e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\14756a47_8ffb_43c7_aa67_1681764093e6.jpg,1024,1.0,13.86,7.188,0.9455,19.67,5.389,114.707,83.847,94.901,38.875,14.607,-1.376,0.9246,0.2578,0.4499,43.574,31.747,29.61,13.86,7.688,4.835,0.05375,0.09292,0.1708,53.557,11.777,-0.005859,0.05859,9.379,0.6169,0.4891,0.4467,-3.042,-1.575,-1.457,0.001922,0.8026,2.016,0.5534,0.7583,0.001202,84.753,3.273,2.229,0.0005631,5.081e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\148394f0_ec78_4209_9e77_0f2184c1cd22.jpg,1024,1.0,26.855,7.734,7.479,118.352,5.78,107.227,114.04,76.701,45.701,-6.017,17.04,0.2942,0.5238,0.4838,69.449,69.975,66.987,26.855,7.377,29.985,0.2623,0.2933,0.2734,51.009,13.218,-0.03711,0.05469,9.743,0.3255,0.3477,0.3164,-3.411,-1.855,-1.547,0.06345,1.255,2.422,0.4815,0.711,0.0007621,93.607,4.357,4.319,0.00026,3.098e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\148441e1_7ce0_4bdc_a282_6393572356a0.jpg,1408,1.75,28.32,7.804,4.53,86.014,4.405,93.527,98.261,83.862,39.297,-4.497,7.376,0.2085,0.2332,0.3857,66.276,70.421,66.433,28.32,2.65,3.126,0.06327,0.177,0.2759,42.079,8.879,-0.01116,0.04297,18.021,0.4373,0.4084,0.3676,-3.026,-1.676,-1.425,0.00538,1.163,2.271,0.6939,0.7402,0.0005531,95.775,3.97,4.195,0.0002673,2.084e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\148a6e97_7184_44cd_9586_ac7db291c947.jpg,1024,1.0,26.24,7.804,11.706,130.218,7.137,93.855,86.755,58.803,37.957,7.959,14.554,0.04932,0.786,0.5166,84.571,66.835,63.944,26.24,16.95,42.696,0.2752,0.2055,0.2921,47.337,9.536,0.02734,0.03906,7.24,0.373,0.3681,0.3601,-2.857,-1.402,-1.366,0.02038,1.412,2.517,0.6326,0.7774,0.000585,98.319,4.562,4.45,0.000203,2.473e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\148c4c57_43a1_4cb2_b2bd_bb26ad4b322d.jpg,896,0.75,22.328,7.469,14.692,103.562,7.136,77.534,62.502,59.855,27.35,6.719,4.172,0.9851,0.4216,0.326,50.812,57.024,43.972,22.328,13.184,10.921,0.1706,0.2073,0.2176,59.87,26.616,-0.09635,0.0918,18.035,0.4177,0.4129,0.3867,-2.005,-1.052,-1.017,0.03543,1.555,2.701,0.6561,0.8179,0.0004794,86.685,4.246,4.426,0.0001576,2.083e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\148f930f_c66d_4dda_825d_fe12e1c01a85.jpg,1024,1.0,19.082,7.559,1.173,23.928,3.995,130.363,61.236,64.695,35.813,28.368,14.237,0.9873,0.5281,0.5112,55.901,51.296,49.682,19.082,18.072,12.948,0.02522,0.2593,0.2192,63.795,13.543,-0.03711,-0.05664,16.909,0.4861,0.4881,0.398,-3.071,-1.695,-1.473,0.002031,0.7828,2.026,0.5868,0.7378,0.0009906,80.83,3.815,2.414,0.0008787,4.519e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\1491000b_a544_4678_9404_e0b256e59417.jpg,1216,1.375,25.606,7.827,6.531,115.922,4.709,122.77,92.595,74.821,40.859,9.952,15.104,0.06122,0.4596,0.4823,69.154,63.175,58.478,25.606,7.34,8.121,0.04904,0.1975,0.2714,43.818,8.075,-0.02557,-0.03125,11.272,0.3553,0.3714,0.314,-3.15,-1.719,-1.408,0.01484,1.256,2.375,0.5631,0.7393,0.0007391,97.176,4.489,4.447,0.0003093,2.393e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\1491f12a_d7ec_49fa_a687_937720d1e54a.png,1792,1.333,29.618,7.54,24.843,217.613,6.925,108.014,83.968,80.058,37.109,9.75,6.281,0.9388,0.4808,0.4513,85.806,71.739,59.617,29.618,12.164,14.04,0.2076,0.2536,0.3224,38.233,2.818,0.01074,0.009115,10.885,0.613,0.6153,0.5941,-2.196,-1.186,-1.062,0.002041,1.726,2.737,0.8018,0.8734,0.0002357,98.854,4.524,4.543,0.0001036,8.329e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\149663df_078a_4c7c_b5b6_7f71871fe7a0.png,1024,1.0,20.382,7.151,9.891,95.863,5.152,123.806,108.075,63.076,45.58,0.9208,26.313,0.09891,0.5292,0.4888,50.463,50.927,59.562,20.382,3.96,19.466,0.1024,0.2663,0.2025,73.858,3.494,-0.01562,0.007812,4.723,0.3187,0.3754,0.3689,-2.629,-1.256,-1.23,0.02045,1.465,2.58,0.4679,0.769,0.0005661,88.51,4.534,4.485,0.0004876,2.885e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\1496b2c3_b835_48ec_a974_308d7854778a.png,1024,1.0,29.702,7.402,15.602,163.049,6.58,135.196,129.662,124.591,53.361,1.976,3.998,0.04978,0.2953,0.5722,72.983,74.539,81.389,29.702,5.534,14.171,0.2968,0.264,0.3106,21.306,16.28,0.04102,-0.07031,11.755,0.3734,0.3274,0.4076,-2.663,-1.378,-1.158,0.0915,1.6,2.705,0.5457,0.8487,0.0005051,94.176,3.996,4.359,0.000382,1.777e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\14a838d2_878e_4b13_850f_561b3f20d0ef.png,1024,1.0,25.24,7.791,6.994,80.896,6.291,121.893,77.618,69.897,37.159,18.864,11.537,0.9993,0.6017,0.4842,64.856,64.644,59.254,25.24,10.308,23.618,0.09403,0.2477,0.2542,50.935,10.726,0.05273,-0.009766,9.914,0.4441,0.3539,0.3454,-3.149,-1.455,-1.539,0.005638,1.31,2.391,0.7095,0.7401,0.0004672,92.068,4.522,4.349,0.0001885,1.927e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\14a893c4_3df1_453b_9986_09f5980e58ef.jpg,1216,0.7273,23.923,7.807,14.518,108.43,5.832,101.459,95.824,81.515,39.682,0.001807,8.807,0.148,0.2467,0.4036,60.273,58.615,54.763,23.923,4.617,9.023,0.112,0.2185,0.2357,34.169,6.942,0.01172,0.03267,12.659,0.4953,0.4259,0.4153,-2.212,-1.011,-1.038,0.01176,1.577,2.621,0.611,0.8183,0.0002856,97.15,4.352,4.445,0.0001326,1.727e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\14b04b4b_b61d_46a0_b071_70d7b3335e4e.jpg,1024,1.0,26.215,7.779,6.433,117.241,6.284,125.082,133.92,98.025,53.577,-6.905,14.602,0.4231,0.374,0.54,69.306,66.821,74.398,26.215,5.711,28.667,0.1811,0.3537,0.2655,36.766,11.389,0.0293,-0.04883,6.537,0.364,0.3601,0.3405,-3.597,-1.98,-1.743,0.01951,1.195,2.325,0.5714,0.7578,0.0008988,97.305,4.193,4.363,0.0003066,3.022e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\14caaa6f_5f1e_4dad_add4_574c01b24639.jpg,1024,1.0,24.25,7.783,18.718,231.933,1.646,105.53,105.717,106.251,43.489,0.05254,-0.3353,0.9156,0.01128,0.4171,60.023,60.301,60.129,24.25,0.4208,0.5908,0.2092,0.0212,0.2361,44.083,4.454,-0.02148,-0.005859,5.524,0.6254,0.6299,0.6197,-2.933,-1.592,-1.34,0.04272,1.618,2.636,0.8615,0.8924,0.0002919,98.66,4.444,4.513,0.0001632,5.358e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\14cbaea3_c60f_4df0_88e3_837499790e78.jpg,1024,1.0,30.551,7.275,16.727,126.061,5.42,102.634,148.731,117.365,56.036,-21.156,11.351,0.3722,0.4646,0.5834,59.181,79.234,76.945,30.551,8.979,10.083,0.08097,0.2499,0.3105,14.409,6.652,0.001953,-0.0332,8.803,0.6191,0.424,0.4047,-2.094,-1.131,-0.9093,0.06214,1.604,2.756,0.4607,0.7375,0.0005135,90.665,4.44,4.26,0.0003479,2.392e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\14d08d71_c6f4_4660_908e_5f1dfa676f3c.png,1216,0.7273,21.18,7.618,4.935,83.565,5.072,135.551,74.928,143.746,41.325,35.953,-26.7341,0.8119,0.5308,0.5738,61.268,53.348,56.795,21.18,13.762,10.619,0.03585,0.1966,0.2261,52.127,7.749,-0.01172,0.03693,9.141,0.657,0.5063,0.494,-3.082,-1.57,-1.461,0.005953,1.232,2.333,0.6677,0.7376,0.000783,96.591,4.28,4.227,0.0002674,1.728e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\14d53461_dd8d_48e5_a8cd_0326de517096.jpg,1024,1.0,31.051,7.721,25.991,144.94,2.865,125.263,124.914,126.108,50.824,0.4104,-0.5909,0.8893,0.05143,0.4967,78.02,78.584,78.516,31.051,0.7995,1.851,0.1701,0.1553,0.3076,32.151,8.984,0.0,-0.04492,7.249,0.7039,0.4703,0.4725,-2.312,-1.092,-0.8487,0.08744,1.738,2.707,0.6259,0.778,0.0006186,97.506,4.534,4.352,0.0001904,1.791e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\14ea68a8_6a31_4c5b_bf78_28146fdf145c.png,1216,1.375,26.26,7.74,9.851,106.95,5.967,130.909,149.25,150.122,59.268,-6.041,-2.814,0.5062,0.163,0.6006,63.38,69.103,64.725,26.26,3.86,4.154,0.07751,0.06863,0.2638,23.618,7.102,-0.03551,0.0,13.816,0.4693,0.4515,0.4221,-2.637,-1.35,-1.29,0.001743,1.414,2.582,0.7498,0.8466,0.0002909,97.568,4.535,4.513,0.0002036,1.046e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\14fcec46_cdae_44c5_8cbe_a435dccb375d.png,1024,1.0,27.835,7.685,9.751,80.878,6.751,104.197,89.155,75.609,37.668,4.898,10.102,0.02965,0.4081,0.4206,65.57,70.346,66.255,27.835,7.205,15.936,0.1809,0.2342,0.2729,50.969,19.366,-0.07227,0.06445,16.342,0.3756,0.3866,0.3251,-2.78,-1.227,-1.397,0.007903,1.556,2.55,0.7111,0.7801,0.0003059,92.839,4.339,4.396,0.0001781,2.096e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\14fdd2d8_bfce_463e_9d49_5e0fc8595e2e.jpg,1472,0.5333,24.568,7.663,6.14,68.347,6.263,79.365,91.868,77.994,36.417,-6.978,6.643,0.301,0.2711,0.3734,50.024,63.751,58.029,24.568,9.088,4.27,0.1305,0.1548,0.2416,54.983,6.99,0.01758,0.03021,18.497,0.5197,0.4572,0.4322,-2.781,-1.36,-1.297,0.01263,1.248,2.399,0.7686,0.7785,0.0002814,95.986,4.503,4.422,0.0001427,1.745e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\15028090_7b72_4706_8aa4_d13ec6cb4556.png,1024,1.0,31.377,7.896,13.762,197.029,7.306,121.517,125.683,115.618,50.801,-0.7566,4.311,0.5591,0.3778,0.5666,74.548,82.411,80.806,31.377,12.486,25.334,0.3282,0.2485,0.3158,30.038,4.454,-0.01758,-0.01367,6.223,0.5957,0.417,0.4071,-3.388,-1.704,-1.564,0.01811,1.432,2.518,0.6486,0.7865,0.0003891,99.05,4.561,4.494,0.0001767,1.679e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\15051277_b431_4478_bb15_95414ac4a896.jpg,1024,1.0,29.13,7.672,6.978,77.273,5.468,97.238,81.821,7.971,34.556,0.4047,36.995,0.1045,0.9281,0.4276,60.601,79.987,12.496,29.13,24.158,27.33,0.07598,0.09716,0.2879,39.097,23.258,-0.01562,0.1152,18.245,0.4924,0.3346,0.3238,-2.797,-1.392,-1.311,0.03182,1.346,2.479,0.5558,0.7338,0.0005261,91.928,4.326,4.433,0.0002459,2.102e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\150f92ea_09c4_4344_b50e_0b013ea43ff0.jpg,1024,1.0,20.794,7.597,5.43,48.789,6.787,109.809,83.754,85.788,38.37,12.886,3.599,0.9311,0.4692,0.4873,63.292,50.089,47.005,20.794,11.851,20.39,0.1892,0.2231,0.2344,25.542,17.578,0.05273,0.07031,12.613,0.4617,0.335,0.2948,-2.623,-1.247,-1.28,0.01402,1.404,2.473,0.6314,0.7049,0.0002998,95.781,4.295,4.442,0.0002014,2.264e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\1513528b_fbb3_4532_8c85_35748cb72e2d.jpg,1664,1.0,19.049,7.33,8.378,99.488,5.378,90.451,71.804,51.171,31.216,5.379,15.317,0.08514,0.4888,0.3554,43.292,48.287,37.491,19.049,6.399,6.567,0.04587,0.1739,0.1712,52.194,14.312,0.03486,0.0625,13.03,0.4959,0.3479,0.3279,-2.479,-1.481,-1.088,0.01139,1.456,2.598,0.5773,0.7867,0.0007178,91.335,3.599,4.049,0.0001721,1.98e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\1514f94b_371e_4ed6_8e12_e5d1a173769b.jpg,1536,1.0,27.834,7.834,6.931,143.109,6.516,130.733,105.48,159.142,48.012,22.789,-24.9971,0.7734,0.4361,0.6491,78.575,69.781,70.777,27.834,10.135,18.567,0.1195,0.1929,0.2891,27.664,6.88,0.02995,-0.01693,7.497,0.4584,0.4241,0.3994,-2.948,-1.604,-1.451,0.0032,1.195,2.409,0.5603,0.7639,0.0006469,96.624,4.41,4.373,0.0002238,2.017e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\151be6a3_a33b_43fb_ba07_1ac2868fc913.jpg,1024,1.0,19.74,7.461,5.801,60.144,5.224,105.059,89.763,74.951,38.438,3.747,10.526,0.08789,0.2582,0.4122,56.92,47.723,35.994,19.74,4.828,7.746,0.05179,0.1128,0.223,64.274,7.514,0.01758,0.0332,9.332,0.5205,0.289,0.2862,-2.686,-1.356,-1.202,0.02861,1.376,2.447,0.5056,0.8004,0.000631,84.651,4.098,4.309,0.0002106,2.262e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\152bda05_519e_469e_a63a_86fbe06171ca.jpg,1024,1.0,32.917,7.505,7.319,88.88,4.941,110.555,102.012,76.746,41.618,-0.4547,14.77,0.108,0.4211,0.4363,84.668,82.094,69.964,32.917,2.934,11.629,0.1342,0.2848,0.3303,34.011,15.829,-0.07617,0.02148,11.111,0.4244,0.4031,0.3765,-3.245,-1.581,-1.503,0.02572,1.203,2.377,0.6975,0.7682,0.000444,93.531,4.504,4.366,0.0001784,2.533e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\152d9eb9_d134_4d64_8742_20e5d9a7bfd3.jpg,1024,1.0,17.086,7.413,7.104,57.203,4.829,104.241,128.803,137.281,51.754,-6.542,-7.551,0.5465,0.2521,0.5387,35.097,43.873,42.326,17.086,3.957,2.751,0.03467,0.08607,0.1661,14.115,10.276,0.007812,-0.05078,6.315,0.4605,0.3114,0.2537,-2.353,-1.132,-1.039,0.04132,1.592,2.586,0.4402,0.7807,0.0004448,90.14,4.095,4.207,0.0003829,1.825e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\153b9db8_864a_44bd_9338_745f9e8a64c0.jpg,1024,1.0,26.053,7.862,20.864,143.516,5.908,112.244,101.373,114.372,43.043,7.174,-5.85,0.8068,0.2237,0.4634,64.607,64.503,61.507,26.053,3.385,4.929,0.09831,0.1955,0.244,36.824,7.128,-0.005859,-0.03516,10.969,0.7659,0.4492,0.4454,-2.197,-1.037,-1.011,0.01997,1.698,2.683,0.6669,0.8122,0.0004747,97.281,4.508,4.476,0.000163,1.566e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\1551b052_0f48_484e_ac05_f28c251fe5d3.jpg,1216,0.7273,21.585,7.57,7.13,97.807,6.448,129.824,106.328,91.491,47.938,10.736,13.439,0.03053,0.5737,0.5915,74.083,56.09,70.889,21.585,20.144,25.367,0.2119,0.3245,0.2429,26.695,7.955,0.0,0.03977,8.85,0.4346,0.4112,0.3918,-2.86,-1.542,-1.315,0.006752,1.483,2.447,0.6663,0.7689,0.0005702,98.394,4.505,4.435,0.0002845,3.219e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\15571837_1497_4456_9b2a_f43cb7fe6ccb.jpg,1024,1.0,26.8,7.507,4.027,71.789,6.315,163.409,122.994,135.719,54.891,18.277,-0.9316,0.9335,0.3116,0.6487,71.141,70.188,58.385,26.8,9.614,8.343,0.1074,0.1471,0.2715,27.64,12.065,-0.05273,0.0293,11.845,0.4625,0.4175,0.3424,-3.381,-1.66,-1.563,0.0114,1.123,2.248,0.5798,0.6624,0.001031,96.325,3.624,3.679,0.0003777,2.722e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\1560cac7_2f39_4851_baf8_c1b8f19b235a.jpg,1408,1.0,19.034,7.385,10.104,92.293,6.78,94.665,111.564,122.458,45.597,-2.386,-8.313,0.5781,0.2853,0.4954,48.7,50.464,39.368,19.034,6.953,10.021,0.1583,0.1771,0.1745,51.908,13.252,-0.05682,-0.03409,10.315,0.4829,0.5283,0.4626,-2.362,-1.166,-1.116,0.002723,1.548,2.624,0.6757,0.8279,0.0003507,91.066,4.329,4.495,0.0001315,1.583e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\1568b28c_80da_4778_88f9_311c2232284a.jpg,1024,1.0,26.025,7.841,9.213,81.068,6.855,121.998,121.473,138.028,52.209,9.714,-7.039,0.7825,0.5204,0.6747,76.673,69.244,85.461,26.025,19.815,39.531,0.3657,0.2775,0.2936,20.606,16.299,-0.05859,0.05664,14.381,0.3496,0.2908,0.2823,-2.546,-1.153,-1.236,0.007893,1.309,2.579,0.4748,0.7283,0.0005405,91.466,4.147,4.284,0.0002846,3.435e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\1578aa54_9c76_4a43_bb29_179b28b66d9e.jpg,1792,2.5,19.286,7.595,9.358,75.958,4.492,101.449,95.48,58.596,39.442,-3.093,21.064,0.1467,0.4386,0.4005,48.838,47.197,35.966,19.286,3.077,12.915,0.02624,0.1979,0.1935,29.255,14.577,0.0375,0.0625,28.81,0.5314,0.504,0.4359,-2.361,-1.129,-1.122,0.004332,1.492,2.638,0.7056,0.8166,0.0001875,92.608,4.393,4.467,0.0001195,1.293e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\1579c0da_c0b4_412e_b703_42c789dee2d9.jpg,1024,1.0,20.609,7.673,5.394,67.747,5.14,136.531,134.02,146.839,55.783,3.776,-6.739,0.723,0.1317,0.5832,53.453,52.39,47.997,20.609,1.55,5.365,0.1136,0.08682,0.1993,20.245,10.944,-0.05469,-0.001953,8.072,0.407,0.4226,0.3528,-3.059,-1.58,-1.307,0.05008,1.369,2.404,0.525,0.7218,0.0008579,93.022,4.448,4.375,0.0003745,1.955e-05,
